Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.518946886062622	0	-3.9254913	13.146135	44.335266	-39.3672	41.81944444444444	13.114693190049694	6022	6022
8.099666118621826	1	-3.7993088	13.503333	37.062424	-29.347244	41.673611111111114	13.15866310601705	6001	12023
10.910928010940552	2	-4.2855062	14.047597	45.629353	-29.854225	41.4	13.779745255640426	6003	18026
13.747550964355469	3	-3.8718822	13.414205	40.01306	-29.078362	41.4	13.287484388676074	6003	24029
16.77831506729126	4	-3.3869421	16.237717	92.12884	-31.670727	42.34507042253521	16.61920057680098	6013	30042
20.930497884750366	5	-2.448683	16.445374	68.474	-27.020027	42.95	17.294229012675217	6013	36055
24.76835012435913	6	-3.8344464	13.215248	35.36803	-30.130611	41.86805555555556	13.694203217956543	6029	42084
28.5594379901886	7	-1.2734159	14.839498	71.63399	-29.964373	44.24264705882353	15.04869367182327	6017	48101
32.03566598892212	8	-6.2992373	12.49119	37.085278	-31.797434	39.568627450980394	11.721587651438586	6054	54155
36.64377307891846	9	-3.7963066	13.71141	53.459743	-27.92857	41.708333333333336	14.1670955817423	6006	60161
41.72399401664734	10	-3.8256326	11.706911	39.41425	-27.911648	41.3013698630137	11.999069520439992	6030	66191
46.95294713973999	11	-3.9216034	15.300899	65.801025	-34.66297	41.99300699300699	15.280819598481939	6005	72196
52.02570390701294	12	-2.6251915	15.958805	55.028816	-32.99156	42.5	16.17107050033363	6035	78231
57.30533194541931	13	-2.6167796	15.603645	60.889854	-26.746115	42.471830985915496	15.329568988718663	6031	84262
62.11258101463318	14	-2.7801647	15.393421	52.207775	-33.1705	42.780141843971634	14.833397337617063	6032	90294
66.0000479221344	15	-3.2390103	15.831065	94.55255	-29.421501	42.309859154929576	16.48780304576499	6008	96302
69.09801983833313	16	-3.3319724	14.273703	49.281693	-29.891003	42.1875	14.86091478323069	6075	102377
72.20093989372253	17	-4.5878882	13.784734	45.642452	-30.972246	41.006802721088434	13.561899711729659	6028	108405
76.11911797523499	18	-3.5767932	14.807088	56.46827	-32.861595	41.93055555555556	15.184354510929342	6038	114443
