-1.219507157802581787e-01,-1.007147654891014099e-01
1.208213269710540771e-01,9.913565963506698608e-02
1.210541650652885437e-01,9.944619238376617432e-02
1.217513158917427063e-01,1.003140509128570557e-01
1.215283423662185669e-01,1.001091152429580688e-01
1.217287704348564148e-01,1.002802178263664246e-01
-1.204579845070838928e-01,-9.868272393941879272e-02
1.215074062347412109e-01,9.998908638954162598e-02
-1.217751726508140564e-01,-1.002713814377784729e-01
1.212270930409431458e-01,9.974801540374755859e-02
1.214602515101432800e-01,1.000157147645950317e-01
-1.209135279059410095e-01,-9.929174184799194336e-02
1.217294186353683472e-01,1.002879291772842407e-01
1.206039562821388245e-01,9.894654899835586548e-02
1.209105551242828369e-01,9.922457486391067505e-02
-1.207088753581047058e-01,-9.916204959154129028e-02
1.209990084171295166e-01,9.936731308698654175e-02
-1.209601163864135742e-01,-9.941498935222625732e-02
-1.218140870332717896e-01,-1.003265082836151123e-01
-1.218013912439346313e-01,-1.002880185842514038e-01
1.205239519476890564e-01,9.869000315666198730e-02
-1.209722608327865601e-01,-9.936093538999557495e-02
-1.214391738176345825e-01,-9.994994103908538818e-02
1.213500350713729858e-01,9.970884770154953003e-02
-1.201567500829696655e-01,-9.830292314291000366e-02
-1.213015541434288025e-01,-9.978212416172027588e-02
-1.214040219783782959e-01,-9.999108314514160156e-02
-1.207118630409240723e-01,-9.893132001161575317e-02
1.213895455002784729e-01,9.982733428478240967e-02
-1.218413636088371277e-01,-1.005495563149452209e-01
-1.212005689740180969e-01,-9.978915750980377197e-02
-1.215411648154258728e-01,-1.001452654600143433e-01
