1.138860136270523071e-01,9.283936023712158203e-02
1.096593216061592102e-01,8.803963661193847656e-02
1.147309914231300354e-01,9.372448176145553589e-02
1.142748817801475525e-01,9.336280822753906250e-02
-1.180930733680725098e-01,-1.050182878971099854e-01
1.142783537507057190e-01,9.341470897197723389e-02
1.143532246351242065e-01,9.322655200958251953e-02
-1.215258985757827759e-01,-1.088932082056999207e-01
-1.201081052422523499e-01,-1.073100268840789795e-01
-1.213834360241889954e-01,-1.088274791836738586e-01
-1.212851181626319885e-01,-1.087505668401718140e-01
-1.214960962533950806e-01,-1.089790314435958862e-01
1.143435090780258179e-01,9.329161792993545532e-02
-1.213299706578254700e-01,-1.087452694773674011e-01
1.150082200765609741e-01,9.408205747604370117e-02
-1.198871210217475891e-01,-1.071368306875228882e-01
-1.202554777264595032e-01,-1.075854822993278503e-01
-1.205525174736976624e-01,-1.079611331224441528e-01
1.133914142847061157e-01,9.219256043434143066e-02
1.105216518044471741e-01,8.899611234664916992e-02
-1.211357936263084412e-01,-1.088224723935127258e-01
-1.188904121518135071e-01,-1.057492867112159729e-01
1.138518527150154114e-01,9.258326888084411621e-02
1.146409213542938232e-01,9.382259100675582886e-02
-1.209397837519645691e-01,-1.083137765526771545e-01
-1.204531937837600708e-01,-1.076593026518821716e-01
-1.208396404981613159e-01,-1.083409413695335388e-01
-1.184875518083572388e-01,-1.053246706724166870e-01
-1.207578778266906738e-01,-1.082121804356575012e-01
1.132278516888618469e-01,9.196314215660095215e-02
1.124641001224517822e-01,9.088388085365295410e-02
-1.205212324857711792e-01,-1.076762676239013672e-01
1.127939447760581970e-01,9.150815755128860474e-02
1.139276400208473206e-01,9.250993281602859497e-02
1.142803505063056946e-01,9.343015402555465698e-02
1.141793802380561829e-01,9.287990629673004150e-02
-1.201401054859161377e-01,-1.076102554798126221e-01
-1.212252229452133179e-01,-1.087484583258628845e-01
-1.202195361256599426e-01,-1.076841354370117188e-01
-1.214141920208930969e-01,-1.089514344930648804e-01
1.134289577603340149e-01,9.221942722797393799e-02
1.141523867845535278e-01,9.279303997755050659e-02
1.137520298361778259e-01,9.238433092832565308e-02
1.129352599382400513e-01,9.159749746322631836e-02
1.145348772406578064e-01,9.374854713678359985e-02
-1.209166124463081360e-01,-1.083552613854408264e-01
-1.209877133369445801e-01,-1.084534153342247009e-01
-1.205779016017913818e-01,-1.077291220426559448e-01
-1.205818206071853638e-01,-1.079561114311218262e-01
-1.195815503597259521e-01,-1.067431345582008362e-01
-1.189493834972381592e-01,-1.059214174747467041e-01
1.140590012073516846e-01,9.281239658594131470e-02
-1.212097778916358948e-01,-1.084946170449256897e-01
1.145627200603485107e-01,9.345493465662002563e-02
1.140951961278915405e-01,9.268762916326522827e-02
-1.208033114671707153e-01,-1.082510799169540405e-01
-1.213124692440032959e-01,-1.086747869849205017e-01
1.144869625568389893e-01,9.327594935894012451e-02
1.147011741995811462e-01,9.358373284339904785e-02
1.136258766055107117e-01,9.258575737476348877e-02
1.141240373253822327e-01,9.322713315486907959e-02
1.133396103978157043e-01,9.220362454652786255e-02
1.142037212848663330e-01,9.301212430000305176e-02
1.139170154929161072e-01,9.246875345706939697e-02
