8.750418783165514469e-05,4.153812915319576859e-05,-1.311561791226267815e-04,4.775487104780040681e-05,1.371122380078304559e-05,-1.116689818445593119e-04,8.926755981519818306e-05,-2.514635343686677516e-05,-1.219944460899569094e-04,1.272585650440305471e-04,-8.434713527094572783e-05,-5.410360608948394656e-05,4.056487159687094390e-05,7.451926649082452059e-05,4.220761911710724235e-05,1.158804516308009624e-04,2.050957300525624305e-05,-7.290690700756385922e-05,-1.174123608507215977e-04,6.533276609843596816e-05,2.183827064072829671e-06,-9.474126272834837437e-05,-7.698022091062739491e-05,1.167170776170678437e-04,9.036348637891933322e-05,7.256365643115714192e-05,7.007012754911556840e-05,9.341000259155407548e-05,-4.983499820809811354e-05,1.005291778710670769e-05,-2.528197364881634712e-05,2.105824023601599038e-05,2.190901795984245837e-05,4.785353303304873407e-05,-7.261267455760389566e-05,1.893875378300435841e-05,1.279613061342388391e-04,-6.655522156506776810e-05,1.735491605359129608e-05,-8.052586053963750601e-05,1.915945758810266852e-04,-2.596780723251868039e-05,4.713900489150546491e-05,-1.200673432322219014e-04,1.652096398174762726e-05,-4.751995948026888072e-05,-7.538516365457326174e-05,-1.658638357184827328e-04,-7.481924512831028551e-06,9.756845247466117144e-05,-3.091882899752818048e-05,-5.448684896691702306e-05,-2.829164077411405742e-05,9.602779755368828773e-05,-9.454737300984561443e-05,-5.217087891651317477e-05,-6.490846135420724750e-05,-7.294640090549364686e-05,-1.579320269229356200e-05,-7.018579344730824232e-05,-4.244926003593718633e-06,-4.350539893493987620e-05,-4.833854109165258706e-05,7.148093573050573468e-05
9.980718791484832764e-02,9.608380496501922607e-02,1.007062867283821106e-01,1.002458706498146057e-01,-8.615243248641490936e-03,1.001708284020423889e-01,1.001369282603263855e-01,-8.074790239334106445e-03,-8.334615267813205719e-03,-8.177396841347217560e-03,-8.110625669360160828e-03,-8.153914473950862885e-03,1.001544445753097534e-01,-8.287246339023113251e-03,1.009382978081703186e-01,-8.242733776569366455e-03,-8.262700401246547699e-03,-7.960755378007888794e-03,9.934870898723602295e-02,9.667556732892990112e-02,-8.026483468711376190e-03,-8.606811985373497009e-03,9.983193874359130859e-02,1.005437299609184265e-01,-8.151322603225708008e-03,-8.433574810624122620e-03,-8.128080517053604126e-03,-8.622131310403347015e-03,-8.280511014163494110e-03,9.914002567529678345e-02,9.830219298601150513e-02,-8.222220465540885925e-03,9.878142923116683960e-02,9.973815828561782837e-02,1.003712788224220276e-01,1.000169143080711365e-01,-8.138529956340789795e-03,-8.146383799612522125e-03,-8.119171485304832458e-03,-7.993600331246852875e-03,9.938652068376541138e-02,1.000976189970970154e-01,9.962823241949081421e-02,9.885585308074951172e-02,1.004747003316879272e-01,-8.010124787688255310e-03,-8.021064102649688721e-03,-8.305205032229423523e-03,-8.046093396842479706e-03,-8.284303359687328339e-03,-8.364235050976276398e-03,9.979567676782608032e-02,-8.287271484732627869e-03,1.004213392734527588e-01,9.982769936323165894e-02,-8.156039752066135406e-03,-8.091747760772705078e-03,1.003415808081626892e-01,1.005747169256210327e-01,9.979517757892608643e-02,1.001913696527481079e-01,9.939849376678466797e-02,1.001787930727005005e-01,9.970596432685852051e-02
1.001535058021545410e-01,9.599240869283676147e-02,1.006757393479347229e-01,1.005154773592948914e-01,-6.094793789088726044e-03,1.006374508142471313e-01,1.004626229405403137e-01,-6.237214896827936172e-03,-6.035719532519578934e-03,-6.131523288786411285e-03,-6.164296530187129974e-03,-6.060151848942041397e-03,1.005029752850532532e-01,-6.078710313886404037e-03,1.009690612554550171e-01,-6.100217346101999283e-03,-6.058733910322189331e-03,-5.912205204367637634e-03,9.944672137498855591e-02,9.680809080600738525e-02,-6.174736656248569489e-03,-6.153966300189495087e-03,9.978850930929183960e-02,1.008664295077323914e-01,-6.054904777556657791e-03,-6.035886239260435104e-03,-5.940091796219348907e-03,-6.103565450757741928e-03,-6.088051479309797287e-03,9.936755895614624023e-02,9.843645244836807251e-02,-6.164293270558118820e-03,9.882847964763641357e-02,9.996091574430465698e-02,1.006163880228996277e-01,1.001095995306968689e-01,-6.016903556883335114e-03,-6.024271715432405472e-03,-6.036495324224233627e-03,-6.087576970458030701e-03,9.973032027482986450e-02,1.001093685626983643e-01,9.986615926027297974e-02,9.909635782241821289e-02,1.008160337805747986e-01,-6.266308482736349106e-03,-6.088390946388244629e-03,-6.121243815869092941e-03,-6.084882188588380814e-03,-6.156978197395801544e-03,-6.145064253360033035e-03,1.000879481434822083e-01,-6.057782098650932312e-03,1.006149798631668091e-01,9.993341565132141113e-02,-6.064188666641712189e-03,-6.008087191730737686e-03,1.004789397120475769e-01,1.007881239056587219e-01,9.970669448375701904e-02,1.003382056951522827e-01,9.959616512060165405e-02,1.002958044409751892e-01,9.981585294008255005e-02
9.628146141767501831e-02,9.538061171770095825e-02,9.622193872928619385e-02,9.604669362306594849e-02,-6.083287764340639114e-03,9.609875828027725220e-02,9.610843658447265625e-02,-6.129638291895389557e-03,-6.017237901687622070e-03,-6.105781532824039459e-03,-6.024658214300870895e-03,-6.110565271228551865e-03,9.599888324737548828e-02,-5.945271812379360199e-03,9.617326408624649048e-02,-6.049088668078184128e-03,-5.942095071077346802e-03,-6.091033108532428741e-03,9.603588283061981201e-02,9.542495012283325195e-02,-5.951331462711095810e-03,-6.087577436119318008e-03,9.621006250381469727e-02,9.624571353197097778e-02,-6.052045151591300964e-03,-6.138826720416545868e-03,-6.094641517847776413e-03,-6.040856242179870605e-03,-5.884514190256595612e-03,9.602473676204681396e-02,9.597163647413253784e-02,-6.083029787987470627e-03,9.622979909181594849e-02,9.611455351114273071e-02,9.612113237380981445e-02,9.630282223224639893e-02,-5.975360982120037079e-03,-6.137396674603223801e-03,-6.030363962054252625e-03,-6.093249190598726273e-03,9.618540108203887939e-02,9.615729749202728271e-02,9.633839130401611328e-02,9.598258882761001587e-02,9.621220082044601440e-02,-6.145654711872339249e-03,-5.921186879277229309e-03,-6.177871953696012497e-03,-5.934668704867362976e-03,-5.878554191440343857e-03,-6.178325507789850235e-03,9.630397707223892212e-02,-6.056577432900667191e-03,9.612504392862319946e-02,9.620898962020874023e-02,-6.157069467008113861e-03,-6.051030009984970093e-03,9.634517133235931396e-02,9.611257165670394897e-02,9.633374214172363281e-02,9.622623026371002197e-02,9.610763192176818848e-02,9.629829972982406616e-02,9.617999196052551270e-02
7.770260423421859741e-02,7.809579372406005859e-02,7.756303250789642334e-02,7.772751152515411377e-02,-7.836802862584590912e-03,7.772679626941680908e-02,7.768037915229797363e-02,-7.897546514868736267e-03,-7.722937501966953278e-03,-7.766090333461761475e-03,-7.544317282736301422e-03,-7.755836937576532364e-03,7.747875899076461792e-02,-7.650651037693023682e-03,7.753705233335494995e-02,-7.724213413894176483e-03,-7.605285849422216415e-03,-7.544242311269044876e-03,7.789332419633865356e-02,7.803358137607574463e-02,-7.721705362200737000e-03,-7.800401654094457626e-03,7.767757028341293335e-02,7.747048139572143555e-02,-7.764031179249286652e-03,-7.710416335612535477e-03,-7.774099707603454590e-03,-7.954760454595088959e-03,-7.740087807178497314e-03,7.790480554103851318e-02,7.787335664033889771e-02,-7.806737907230854034e-03,7.777479290962219238e-02,7.784140855073928833e-02,7.754021137952804565e-02,7.774754613637924194e-02,-7.726855576038360596e-03,-7.750843651592731476e-03,-7.798660546541213989e-03,-7.750309538096189499e-03,7.768821716308593750e-02,7.754248380661010742e-02,7.781315594911575317e-02,7.775369286537170410e-02,7.763152569532394409e-02,-7.709911558777093887e-03,-7.712838239967823029e-03,-7.723673246800899506e-03,-7.860838435590267181e-03,-7.716220337897539139e-03,-7.816182449460029602e-03,7.777067273855209351e-02,-7.747448049485683441e-03,7.767023891210556030e-02,7.773064821958541870e-02,-7.719139568507671356e-03,-7.773998659104108810e-03,7.751575857400894165e-02,7.759883254766464233e-02,7.765930891036987305e-02,7.752954214811325073e-02,7.767185568809509277e-02,7.770954817533493042e-02,7.773806899785995483e-02
9.957065433263778687e-02,9.592918306589126587e-02,1.002630814909934998e-01,9.998378902673721313e-02,-3.993880935013294220e-03,9.988523274660110474e-02,9.983391314744949341e-02,-4.580168984830379486e-03,-4.398920107632875443e-03,-4.657034762203693390e-03,-4.683167207986116409e-03,-4.670643713325262070e-03,1.000482141971588135e-01,-4.727093968540430069e-03,1.003022789955139160e-01,-4.512336105108261108e-03,-4.453866276890039444e-03,-4.586568102240562439e-03,9.911500662565231323e-02,9.672068059444427490e-02,-4.701548255980014801e-03,-4.085607361048460007e-03,9.929937124252319336e-02,1.002330929040908813e-01,-4.607043229043483734e-03,-4.726266488432884216e-03,-4.612558521330356598e-03,-4.081638529896736145e-03,-4.512391984462738037e-03,9.888793528079986572e-02,9.829168021678924561e-02,-4.659634549170732498e-03,9.860092401504516602e-02,9.946128726005554199e-02,9.991396963596343994e-02,9.973745793104171753e-02,-4.322708118706941605e-03,-4.480516072362661362e-03,-4.560126457363367081e-03,-4.573253914713859558e-03,9.915467351675033569e-02,9.953521192073822021e-02,9.917529672384262085e-02,9.877119213342666626e-02,1.003128066658973694e-01,-4.589517600834369659e-03,-4.806275479495525360e-03,-4.399703349918127060e-03,-4.625163972377777100e-03,-4.241086542606353760e-03,-4.292183090001344681e-03,9.977238625288009644e-02,-4.664947278797626495e-03,1.000803038477897644e-01,9.956459701061248779e-02,-4.560416098684072495e-03,-4.761639516800642014e-03,9.976095706224441528e-02,1.002495959401130676e-01,9.940575063228607178e-02,9.995384514331817627e-02,9.912067651748657227e-02,9.976219385862350464e-02,9.932734817266464233e-02
-7.104686927050352097e-03,-7.060305681079626083e-03,-7.123234681785106659e-03,-7.027027662843465805e-03,1.092567965388298035e-01,-6.963518913835287094e-03,-7.051077205687761307e-03,1.127968132495880127e-01,1.115715578198432922e-01,1.128111481666564941e-01,1.126786172389984131e-01,1.127689629793167114e-01,-7.102195173501968384e-03,1.124491021037101746e-01,-6.986807566136121750e-03,1.112982854247093201e-01,1.117453128099441528e-01,1.120620965957641602e-01,-7.239503320306539536e-03,-7.165767252445220947e-03,1.128460839390754700e-01,1.100800037384033203e-01,-6.909775547683238983e-03,-6.963151507079601288e-03,1.122803762555122375e-01,1.116679459810256958e-01,1.123133376240730286e-01,1.097179725766181946e-01,1.122571453452110291e-01,-6.966145709156990051e-03,-7.083322852849960327e-03,1.117076277732849121e-01,-7.023774553090333939e-03,-7.107847835868597031e-03,-7.027441635727882385e-03,-7.119099609553813934e-03,1.117157116532325745e-01,1.126174852252006531e-01,1.117896810173988342e-01,1.129178553819656372e-01,-6.937178317457437515e-03,-7.165329996496438980e-03,-7.096779067069292068e-03,-7.088566664606332779e-03,-7.207454647868871689e-03,1.124735847115516663e-01,1.123757585883140564e-01,1.117610335350036621e-01,1.120649948716163635e-01,1.111242249608039856e-01,1.102396920323371887e-01,-7.112012244760990143e-03,1.125712320208549500e-01,-7.065264508128166199e-03,-7.246127352118492126e-03,1.122350022196769714e-01,1.126920729875564575e-01,-7.116532418876886368e-03,-7.118092384189367294e-03,-7.078010588884353638e-03,-7.119208108633756638e-03,-6.942980922758579254e-03,-6.917816121131181717e-03,-7.192671298980712891e-03
9.981525689363479614e-02,9.605699777603149414e-02,1.005616113543510437e-01,1.002084612846374512e-01,-7.675058208405971527e-03,1.003796160221099854e-01,1.001553907990455627e-01,-7.742899004369974136e-03,-7.584795821458101273e-03,-7.589768618345260620e-03,-7.619158364832401276e-03,-7.755027618259191513e-03,1.003062278032302856e-01,-7.663093507289886475e-03,1.007086411118507385e-01,-7.628225721418857574e-03,-7.741797715425491333e-03,-7.664312142878770828e-03,9.948619455099105835e-02,9.660639613866806030e-02,-7.523331791162490845e-03,-7.736448664218187332e-03,9.959229826927185059e-02,1.004607230424880981e-01,-7.749185897409915924e-03,-7.483116351068019867e-03,-7.578137796372175217e-03,-7.790517993271350861e-03,-7.527366280555725098e-03,9.935114532709121704e-02,9.860118478536605835e-02,-7.799343671649694443e-03,9.902470558881759644e-02,9.960848838090896606e-02,1.004359722137451172e-01,9.991455078125000000e-02,-7.555413059890270233e-03,-7.686001714318990707e-03,-7.538061123341321945e-03,-7.653182838112115860e-03,9.958399087190628052e-02,9.994123131036758423e-02,9.952270239591598511e-02,9.908392280340194702e-02,1.006136089563369751e-01,-7.693334482610225677e-03,-7.529275957494974136e-03,-7.747760973870754242e-03,-7.709276396781206131e-03,-7.553906179964542389e-03,-7.814859040081501007e-03,9.993496537208557129e-02,-7.740752771496772766e-03,1.004852578043937683e-01,9.985391050577163696e-02,-7.786956150084733963e-03,-7.687308825552463531e-03,1.002439558506011963e-01,1.005124300718307495e-01,9.971867501735687256e-02,1.002291887998580933e-01,9.950482845306396484e-02,1.002282649278640747e-01,9.974229335784912109e-02
-6.727885920554399490e-03,-6.854600273072719574e-03,-6.672033108770847321e-03,-6.727741565555334091e-03,1.091505214571952820e-01,-6.757336668670177460e-03,-6.745485588908195496e-03,1.121503934264183044e-01,1.110735163092613220e-01,1.121902018785476685e-01,1.121580898761749268e-01,1.122475489974021912e-01,-6.692598573863506317e-03,1.119324117898941040e-01,-6.732880137860774994e-03,1.109929978847503662e-01,1.112404093146324158e-01,1.113854274153709412e-01,-6.779756397008895874e-03,-6.621384061872959137e-03,1.121210679411888123e-01,1.098533570766448975e-01,-6.842183880507946014e-03,-6.721188779920339584e-03,1.118443533778190613e-01,1.113538518548011780e-01,1.118010878562927246e-01,1.096247509121894836e-01,1.116603016853332520e-01,-6.781338248401880264e-03,-6.755683571100234985e-03,1.113311797380447388e-01,-6.752556655555963516e-03,-6.889084819704294205e-03,-6.748288404196500778e-03,-6.864869035780429840e-03,1.113940253853797913e-01,1.120210587978363037e-01,1.114748045802116394e-01,1.123271808028221130e-01,-6.731816567480564117e-03,-6.790962070226669312e-03,-6.702473852783441544e-03,-6.711851805448532104e-03,-6.747141946107149124e-03,1.119040176272392273e-01,1.118233054876327515e-01,1.113869175314903259e-01,1.115818023681640625e-01,1.107485070824623108e-01,1.100401654839515686e-01,-6.686117965728044510e-03,1.118145212531089783e-01,-6.811968050897121429e-03,-6.761045660823583603e-03,1.118314564228057861e-01,1.119352355599403381e-01,-6.638585124164819717e-03,-6.840079091489315033e-03,-6.782948505133390427e-03,-6.774191744625568390e-03,-6.913899909704923630e-03,-6.702187471091747284e-03,-6.802858319133520126e-03
-6.920710206031799316e-03,-6.889316253364086151e-03,-6.846936885267496109e-03,-6.816940382122993469e-03,1.087029725313186646e-01,-6.935840006917715073e-03,-7.127396762371063232e-03,1.105748489499092102e-01,1.100758612155914307e-01,1.107225790619850159e-01,1.106068938970565796e-01,1.105868220329284668e-01,-7.061337586492300034e-03,1.105942502617835999e-01,-6.858968641608953476e-03,1.098823770880699158e-01,1.102304160594940186e-01,1.102995201945304871e-01,-6.935544312000274658e-03,-6.968956440687179565e-03,1.106126308441162109e-01,1.093919351696968079e-01,-6.818340625613927841e-03,-7.052914705127477646e-03,1.103997454047203064e-01,1.102630943059921265e-01,1.104103699326515198e-01,1.090304702520370483e-01,1.106174886226654053e-01,-6.909179501235485077e-03,-7.023170590400695801e-03,1.101747974753379822e-01,-6.991115864366292953e-03,-7.076611276715993881e-03,-6.918979808688163757e-03,-6.924054585397243500e-03,1.101105958223342896e-01,1.106327772140502930e-01,1.102078258991241455e-01,1.105598732829093933e-01,-6.825014483183622360e-03,-6.980773061513900757e-03,-6.935085169970989227e-03,-6.969404872506856918e-03,-6.974791642278432846e-03,1.104663535952568054e-01,1.104755997657775879e-01,1.104226261377334595e-01,1.104589253664016724e-01,1.097979620099067688e-01,1.095593720674514771e-01,-6.859582383185625076e-03,1.104480847716331482e-01,-6.955449003726243973e-03,-6.910630501806735992e-03,1.104604750871658325e-01,1.106764823198318481e-01,-6.969550624489784241e-03,-6.894598249346017838e-03,-7.030121050775051117e-03,-7.109466940164566040e-03,-6.785595789551734924e-03,-7.059697061777114868e-03,-7.087317295372486115e-03
