Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
7.1423420906066895	0	57.008286	45.51675	242.6833	-28.098291	41.81944444444444	13.114693190049694	6022	6022
10.541485071182251	1	56.191483	46.630688	215.16066	-14.117979	41.673611111111114	13.15866310601705	6001	12023
13.647834062576294	2	56.84932	49.693638	258.133	-8.336441	41.4	13.779745255640426	6003	18026
17.09963893890381	3	54.49687	48.31342	212.53314	-17.884329	41.4	13.287484388676074	6003	24029
20.791892290115356	4	59.358803	62.58863	485.3713	-18.754234	42.32394366197183	16.719537907125662	6010	30039
24.366155862808228	5	63.529728	62.53894	402.46478	-23.28513	43.226950354609926	17.111801242519526	6095	36134
27.4131281375885	6	58.059895	55.35067	361.9028	-16.747887	41.81944444444444	15.619455806504847	6022	42156
30.398194074630737	7	64.57429	52.75149	361.49054	-9.43122	43.846715328467155	14.903529445767532	6007	48163
33.752609968185425	8	51.212963	43.75886	213.88745	-10.722714	39.67763157894737	11.698291583369302	6031	54194
37.164302110672	9	53.9961	46.81895	287.4395	-21.596159	40.58108108108108	12.930695469221684	6006	60200
42.6883111000061	10	63.298275	60.01387	333.3711	-13.991093	43.36690647482014	16.620670100894362	6028	66228
46.233891010284424	11	55.07252	50.939186	295.89514	-13.293711	41.13013698630137	13.871357944127585	6005	72233
51.10630917549133	12	64.35368	61.030113	303.0368	-15.13385	43.65217391304348	17.06919089713387	6024	78257
54.790306091308594	13	53.18327	46.673996	275.94415	-17.33186	40.89795918367347	12.755009523473992	6012	84269
58.64369297027588	14	60.285877	56.813137	269.0535	-16.358852	42.34507042253521	15.253282156451982	6013	90282
61.622220039367676	15	57.45767	52.69503	340.56937	-12.908156	41.923611111111114	15.527788647879321	6037	96319
64.5844099521637	16	64.2437	63.637974	378.90262	-9.799358	43.58695652173913	17.987406327467394	6015	102334
67.71914005279541	17	61.774323	57.763	333.74863	-12.91452	43.492753623188406	16.19010539519167	6002	108336
70.9816381931305	18	58.120056	49.71959	210.05511	-21.386692	41.62068965517241	13.738980018115205	6035	114371
73.9874541759491	19	60.67227	47.628162	275.6421	-9.597473	42.25874125874126	13.00818101199185	6043	120414
77.00539302825928	20	60.1827	51.719803	236.71077	-13.802259	42.54929577464789	14.471719611647787	6042	126456
80.01758885383606	21	57.825264	51.58773	236.76523	-18.40338	41.958333333333336	14.322609845198526	6042	132498
83.1986300945282	22	66.01886	59.227013	328.70544	-18.154821	44.00729927007299	16.314650775678135	6029	138527
86.1381950378418	23	61.04066	63.53029	376.6376	-13.431503	42.98581560283688	17.53375096539107	6061	144588
89.1637909412384	24	57.016426	49.962738	312.71243	-14.472043	41.74305555555556	14.165561980349944	6011	150599
92.12429404258728	25	48.93672	45.074112	221.26624	-11.87663	39.30718954248366	12.520979020457638	6014	156613
95.13852906227112	26	57.64278	54.395752	246.9199	-17.379608	41.46206896551724	14.81007145185454	6012	162625
98.15254402160645	27	62.197773	53.018063	271.799	-12.533248	43.25179856115108	14.601711501723566	6012	168637
101.19572305679321	28	56.297977	48.128986	201.66289	-10.827442	41.77777777777778	13.873157757801197	6016	174653
104.23405194282532	29	62.2737	53.28495	275.47903	-13.36251	43.09285714285714	15.052715193408714	6033	180686
107.22764420509338	30	55.66875	49.39759	253.60556	-11.470431	40.95918367346939	13.598658172610845	6021	186707
110.20471596717834	31	56.310806	50.101475	217.43068	-26.516571	41.90972222222222	13.525137704394714	6035	192742
113.27916717529297	32	72.04282	63.374958	281.56195	-21.63292	45.330827067669176	16.74834603191255	6029	198771
116.26015996932983	33	57.123196	48.70434	242.26027	-14.063533	41.6875	14.10352041847866	6003	204774
119.24863600730896	34	57.2314	57.943546	321.34518	-17.768303	41.80821917808219	15.175825706358424	6104	210878
122.36272096633911	35	59.868763	55.97643	346.14243	-15.9310875	43.1	15.924060860399718	6034	216912
125.20652413368225	36	56.087864	46.645454	304.2752	-4.016968	41.47586206896552	12.878789169162358	6014	222926
128.2713918685913	37	56.466515	51.078094	274.94247	-8.265734	41.47945205479452	14.369497364009522	6056	228982
131.37827920913696	38	58.460773	47.1855	201.0018	-12.110362	41.84027777777778	12.573485768365268	6025	235007
134.2828950881958	39	50.59058	41.152916	280.65576	-11.233984	39.50657894736842	11.838828128421058	6005	241012
137.07472395896912	40	63.79795	57.5765	255.89128	-9.307986	43.6231884057971	16.34554537487766	6020	247032
140.14280605316162	41	69.478546	63.987064	342.50037	-11.537815	45.02985074626866	17.256164937086464	6034	253066
142.98338913917542	42	61.684307	55.4389	369.73154	-9.260373	42.40845070422535	15.329321498346971	6022	259088
146.11559796333313	43	60.084724	49.73992	235.91447	-16.219784	43.27857142857143	13.54888917805381	6059	265147
