Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5823311805725098	0	-35.74228	2.5597484	-30.117798	-40.40047	32.10526315789474	14.550799351680071	1220	1220
2.9205360412597656	1	-36.012917	2.5869055	-31.417307	-40.940674	33.361111111111114	19.69511047298821	1201	2421
3.7364919185638428	2	-36.245766	2.8230202	-30.974434	-40.37356	33.513513513513516	13.960604071228477	1240	3661
4.496423006057739	3	-35.17475	3.1521876	-29.903776	-40.251797	32.05263157894737	16.74255116135476	1218	4879
5.233896017074585	4	-36.243317	2.2834213	-30.251581	-40.02207	31.605263157894736	10.815533355912374	1201	6080
6.000979900360107	5	-37.131454	2.0795212	-33.49847	-41.426964	38.0625	17.197269950489236	1218	7298
6.772363901138306	6	-36.586197	2.8388948	-29.152588	-40.737957	37.78125	18.115487805673354	1209	8507
7.524104118347168	7	-36.163918	2.936937	-31.142128	-41.469223	32.86486486486486	15.587871519077003	1216	9723
8.282863140106201	8	-35.78893	2.962665	-29.454342	-40.8358	31.657894736842106	12.29736025544009	1203	10926
9.045096158981323	9	-36.601578	2.3795564	-30.434063	-40.14454	34.857142857142854	13.266806822491468	1220	12146
9.706087112426758	10	-36.710136	2.6277132	-31.137075	-41.121128	40.1	23.66762908841244	1203	13349
10.517017126083374	11	-36.053276	2.7094412	-30.483438	-40.74253	31.35	12.80732212447239	1254	14603
11.274545192718506	12	-36.261158	2.5328104	-29.469824	-40.868664	35.76470588235294	16.84716562568841	1216	15819
12.06553602218628	13	-36.625443	2.0474973	-31.37115	-41.272697	33.361111111111114	12.279505911562515	1201	17020
12.797626972198486	14	-36.654858	2.5694575	-29.691479	-41.076637	36.05882352941177	17.36958324616134	1226	18246
13.514439105987549	15	-36.655853	2.418494	-29.81108	-40.535877	33.611111111111114	15.105697559710116	1210	19456
14.246119022369385	16	-36.2721	3.06774	-27.388416	-40.42544	35.6764705882353	17.709619500073124	1213	20669
15.009655952453613	17	-36.257526	2.969952	-30.040304	-40.566185	34.857142857142854	15.998469314536417	1220	21889
15.753231048583984	18	-35.82712	2.716016	-29.498999	-41.144573	34.8	19.86353442869622	1218	23107
16.509227991104126	19	-35.630306	2.8372703	-31.201336	-40.809944	32.62162162162162	18.274707601241772	1207	24314
17.29621696472168	20	-36.80182	2.3274093	-30.428331	-40.39522	34.24324324324324	13.43332967801096	1267	25581
18.042742013931274	21	-36.567036	2.5252419	-28.5183	-40.103813	35.2	15.870547744620719	1232	26813
18.75287389755249	22	-36.50793	2.7890015	-30.362862	-40.62334	38.8125	20.006932392298424	1242	28055
19.477074146270752	23	-36.53231	2.8085148	-29.438412	-41.378708	33.361111111111114	16.59342704168293	1201	29256
20.2013738155365	24	-35.77985	2.985138	-27.633755	-40.024025	28.904761904761905	10.616271257814635	1214	30470
20.95177388191223	25	-35.974262	2.3357697	-29.787544	-39.567085	32.21052631578947	17.497605692955524	1224	31694
21.57503604888916	26	-35.95817	2.8473523	-29.187065	-40.089943	35.970588235294116	29.21068025278511	1223	32917
22.30637502670288	27	-36.508728	2.802589	-29.85983	-41.289032	38.53125	25.175613665559375	1233	34150
