-1.052154824137687683e-01,1.052599325776100159e-01,-1.052322536706924438e-01,-1.053901910781860352e-01,-1.042878106236457825e-01,1.040168926119804382e-01,1.053181663155555725e-01,-1.053158566355705261e-01,-1.049223989248275757e-01,1.047575026750564575e-01,-1.028952077031135559e-01,-1.053387224674224854e-01,-1.050114184617996216e-01,1.038330495357513428e-01,1.045716181397438049e-01,-1.043829470872879028e-01,1.040862202644348145e-01,1.027039065957069397e-01,-1.053491681814193726e-01,1.049080193042755127e-01,-1.048950180411338806e-01,1.051759570837020874e-01,1.053238883614540100e-01,-1.038020625710487366e-01,-1.049680709838867188e-01,1.051189005374908447e-01,1.053672060370445251e-01,-1.053178831934928894e-01,-1.052024587988853455e-01,-1.052693873643875122e-01,1.048610061407089233e-01,1.050103753805160522e-01
1.053104102611541748e-01,-1.053263172507286072e-01,1.053579300642013550e-01,1.053555756807327271e-01,1.045457273721694946e-01,-1.042300760746002197e-01,-1.053475141525268555e-01,1.053994968533515930e-01,1.050130203366279602e-01,-1.050117537379264832e-01,1.032396703958511353e-01,1.054839566349983215e-01,1.053438708186149597e-01,-1.041263565421104431e-01,-1.047791391611099243e-01,1.045125797390937805e-01,-1.044152602553367615e-01,-1.028696149587631226e-01,1.052876189351081848e-01,-1.052232235670089722e-01,1.049023792147636414e-01,-1.053309291601181030e-01,-1.054657399654388428e-01,1.041544303297996521e-01,1.050124913454055786e-01,-1.053209304809570312e-01,-1.053199619054794312e-01,1.053829044103622437e-01,1.053377091884613037e-01,1.054627820849418640e-01,-1.049646437168121338e-01,-1.051835045218467712e-01
-1.040248051285743713e-01,1.040803864598274231e-01,-1.038539260625839233e-01,-1.032531261444091797e-01,-1.028183177113533020e-01,1.029476299881935120e-01,1.039200499653816223e-01,-1.039374619722366333e-01,-1.032909452915191650e-01,1.032716408371925354e-01,-1.024961173534393311e-01,-1.037425473332405090e-01,-1.036289259791374207e-01,1.030297428369522095e-01,1.030120700597763062e-01,-1.027725934982299805e-01,1.028442904353141785e-01,1.024207919836044312e-01,-1.037077531218528748e-01,1.033501103520393372e-01,-1.034685373306274414e-01,1.036543771624565125e-01,1.041769534349441528e-01,-1.028974056243896484e-01,-1.034208685159683228e-01,1.035602986812591553e-01,1.037482991814613342e-01,-1.041156053543090820e-01,-1.039482727646827698e-01,-1.037691459059715271e-01,1.033484488725662231e-01,1.037305369973182678e-01
1.039170250296592712e-01,-1.039168760180473328e-01,1.037299260497093201e-01,1.036759763956069946e-01,1.033909842371940613e-01,-1.034145876765251160e-01,-1.037109643220901489e-01,1.037580370903015137e-01,1.037113368511199951e-01,-1.036812141537666321e-01,1.031105667352676392e-01,1.037400513887405396e-01,1.036787405610084534e-01,-1.033571064472198486e-01,-1.034688651561737061e-01,1.036372035741806030e-01,-1.034246459603309631e-01,-1.029306650161743164e-01,1.038460955023765564e-01,-1.037012785673141479e-01,1.036882922053337097e-01,-1.037974730134010315e-01,-1.040034368634223938e-01,1.036638393998146057e-01,1.035541221499443054e-01,-1.036261245608329773e-01,-1.039858013391494751e-01,1.039661243557929993e-01,1.038178130984306335e-01,1.038495078682899475e-01,-1.036557480692863464e-01,-1.036465018987655640e-01
1.006122678518295288e-01,-1.005724892020225525e-01,1.006412580609321594e-01,1.009569689631462097e-01,1.007140427827835083e-01,-1.005737036466598511e-01,-1.003795489668846130e-01,1.004713103175163269e-01,1.006773337721824646e-01,-1.007215231657028198e-01,1.005420386791229248e-01,1.007227003574371338e-01,1.005916595458984375e-01,-1.003541722893714905e-01,-1.007355898618698120e-01,1.005907729268074036e-01,-1.006381958723068237e-01,-1.005306616425514221e-01,1.007614880800247192e-01,-1.008427292108535767e-01,1.006075516343116760e-01,-1.007093489170074463e-01,-1.004769206047058105e-01,1.005934104323387146e-01,1.004892364144325256e-01,-1.005714610219001770e-01,-1.004783064126968384e-01,1.003904268145561218e-01,1.003931611776351929e-01,1.004151031374931335e-01,-1.006824001669883728e-01,-1.005051583051681519e-01
-1.033726185560226440e-01,1.034811437129974365e-01,-1.031952351331710815e-01,-1.027321219444274902e-01,-1.026616096496582031e-01,1.027711629867553711e-01,1.035671159625053406e-01,-1.034270003437995911e-01,-1.030479818582534790e-01,1.028936952352523804e-01,-1.024485155940055847e-01,-1.031246334314346313e-01,-1.030839085578918457e-01,1.027600169181823730e-01,1.029000729322433472e-01,-1.025873348116874695e-01,1.027060225605964661e-01,1.022491827607154846e-01,-1.033700406551361084e-01,1.027987301349639893e-01,-1.032335907220840454e-01,1.031911000609397888e-01,1.035909801721572876e-01,-1.028532683849334717e-01,-1.031911522150039673e-01,1.030904501676559448e-01,1.032926216721534729e-01,-1.036189347505569458e-01,-1.036540791392326355e-01,-1.034611687064170837e-01,1.029334887862205505e-01,1.032773926854133606e-01
1.024263426661491394e-01,-1.023666709661483765e-01,1.021315827965736389e-01,1.017855778336524963e-01,1.017155051231384277e-01,-1.019606068730354309e-01,-1.022436395287513733e-01,1.023048833012580872e-01,1.019533872604370117e-01,-1.018613874912261963e-01,1.019009277224540710e-01,1.018849611282348633e-01,1.020471081137657166e-01,-1.019055098295211792e-01,-1.018441915512084961e-01,1.017503440380096436e-01,-1.018553152680397034e-01,-1.017683446407318115e-01,1.019677892327308655e-01,-1.020336225628852844e-01,1.020808368921279907e-01,-1.020584404468536377e-01,-1.024017706513404846e-01,1.021439209580421448e-01,1.019856706261634827e-01,-1.018919870257377625e-01,-1.020544096827507019e-01,1.024367213249206543e-01,1.024496108293533325e-01,1.022523790597915649e-01,-1.018165946006774902e-01,-1.021254807710647583e-01
-1.024763956665992737e-01,1.025663688778877258e-01,-1.023091450333595276e-01,-1.020594239234924316e-01,-1.022367700934410095e-01,1.023296341300010681e-01,1.023534834384918213e-01,-1.023548990488052368e-01,-1.021394431591033936e-01,1.021313443779945374e-01,-1.022908613085746765e-01,-1.022768318653106689e-01,-1.024393960833549500e-01,1.023552939295768738e-01,1.023911610245704651e-01,-1.021072864532470703e-01,1.022303700447082520e-01,1.019946858286857605e-01,-1.023249253630638123e-01,1.022151112556457520e-01,-1.021951511502265930e-01,1.023089066147804260e-01,1.023759543895721436e-01,-1.023266986012458801e-01,-1.022858917713165283e-01,1.021317988634109497e-01,1.023090630769729614e-01,-1.025939509272575378e-01,-1.024894863367080688e-01,-1.024662256240844727e-01,1.022218763828277588e-01,1.025598272681236267e-01
-9.965384006500244141e-02,9.969602525234222412e-02,-9.970226138830184937e-02,-9.988015145063400269e-02,-9.978019446134567261e-02,9.956587851047515869e-02,9.971768409013748169e-02,-9.966954588890075684e-02,-9.986566007137298584e-02,9.990254044532775879e-02,-9.971532970666885376e-02,-9.996742755174636841e-02,-9.976407140493392944e-02,9.942374378442764282e-02,9.982725232839584351e-02,-9.973092377185821533e-02,9.989105910062789917e-02,1.002006307244300842e-01,-9.987013787031173706e-02,9.975542128086090088e-02,-9.976087510585784912e-02,9.993611276149749756e-02,9.974779188632965088e-02,-9.961697459220886230e-02,-9.983535856008529663e-02,9.994966536760330200e-02,9.983792155981063843e-02,-9.993862360715866089e-02,-9.966804087162017822e-02,-9.979113191366195679e-02,9.989678114652633667e-02,9.973998367786407471e-02
1.009555608034133911e-01,-1.009605526924133301e-01,1.011776253581047058e-01,1.007840931415557861e-01,1.012229993939399719e-01,-1.012931391596794128e-01,-1.011787503957748413e-01,1.009133383631706238e-01,1.011078357696533203e-01,-1.010698154568672180e-01,1.012350842356681824e-01,1.009995043277740479e-01,1.009846478700637817e-01,-1.013754159212112427e-01,-1.011197865009307861e-01,1.011497527360916138e-01,-1.012370735406875610e-01,-1.011573150753974915e-01,1.010057032108306885e-01,-1.009032502770423889e-01,1.010600998997688293e-01,-1.009347960352897644e-01,-1.010375171899795532e-01,1.012006923556327820e-01,1.011498197913169861e-01,-1.010976210236549377e-01,-1.010239049792289734e-01,1.010487526655197144e-01,1.011988520622253418e-01,1.010373532772064209e-01,-1.010855063796043396e-01,-1.011895239353179932e-01
